DA_losses,DB_losses,D_losses,G_losses,gA_d_losses_synthetic,gA_losses_reconstructed,gB_d_losses_synthetic,gB_losses_reconstructed,reconstruction_losses
0.00026051898,3.8631848e-07,0.0002609053,"[2.7219589, 0.04782551, 0.024869299, 0.99571043, 0.9993003]",0.04782551,0.99571043,0.024869299,0.9993003,1.9950107
0.00079686183,2.7541319e-07,0.00079713727,"[2.771006, 0.05128905, 0.027715033, 0.9816241, 0.9993411]",0.05128905,0.9816241,0.027715033,0.9993411,1.9809651
0.00061344414,3.584742e-07,0.00061380264,"[2.7990096, 0.0541627, 0.026873367, 0.9893642, 0.9992847]",0.0541627,0.9893642,0.026873367,0.9992847,1.9886489
0.023525812,6.583036e-07,0.02352647,"[2.7710867, 0.049790923, 0.027838951, 0.9958366, 0.9989514]",0.049790923,0.9958366,0.027838951,0.9989514,1.9947879
0.0028107062,2.4576968e-07,0.002810952,"[2.84508, 0.05507031, 0.02958878, 0.99906284, 0.99942625]",0.05507031,0.99906284,0.02958878,0.99942625,1.9984891
0.0007186604,3.007741e-07,0.0007189612,"[2.734424, 0.044697642, 0.028907076, 0.99900347, 0.9993735]",0.044697642,0.99900347,0.028907076,0.9993735,1.998377
0.00056910055,2.445562e-07,0.0005693451,"[2.8808942, 0.054656167, 0.033605367, 0.99887645, 0.9994025]",0.054656167,0.99887645,0.033605367,0.9994025,1.998279
0.00052117434,6.629925e-07,0.0005218373,"[2.7995133, 0.042055417, 0.038290408, 0.9970044, 0.99905074]",0.042055417,0.9970044,0.038290408,0.99905074,1.9960551
0.00037647088,3.1294414e-07,0.00037678384,"[2.7727773, 0.04415827, 0.033844125, 0.9933982, 0.99935514]",0.04415827,0.9933982,0.033844125,0.99935514,1.9927533
0.0007074214,3.4385056e-07,0.0007077652,"[2.7962313, 0.050058767, 0.030330474, 0.993093, 0.9992459]",0.050058767,0.993093,0.030330474,0.9992459,1.9923389
0.00010325207,2.4292322e-07,0.00010349499,"[2.8608727, 0.04628064, 0.040805146, 0.9905308, 0.9994841]",0.04628064,0.9905308,0.040805146,0.9994841,1.9900149
9.075557e-05,3.189649e-07,9.107454e-05,"[2.7628336, 0.040904842, 0.03550526, 0.9993843, 0.9993483]",0.040904842,0.9993843,0.03550526,0.9993483,1.9987326
3.0213772e-05,2.2862163e-07,3.0442394e-05,"[2.7998207, 0.046904895, 0.033452958, 0.9967892, 0.99945295]",0.046904895,0.9967892,0.033452958,0.99945295,1.9962422
0.00056153577,4.0006927e-07,0.0005619358,"[2.8654537, 0.054450344, 0.032341167, 0.9983454, 0.9991931]",0.054450344,0.9983454,0.032341167,0.9991931,1.9975384
0.027065912,3.811204e-07,0.027066294,"[2.6541486, 0.040278222, 0.026167057, 0.9903813, 0.9993145]",0.040278222,0.9903813,0.026167057,0.9993145,1.9896958
0.007787437,3.6641057e-07,0.0077878037,"[2.7897747, 0.049120218, 0.031982526, 0.9794088, 0.9993383]",0.049120218,0.9794088,0.031982526,0.9993383,1.9787471
5.050168e-05,3.3716617e-07,5.0838848e-05,"[2.5829034, 0.03142243, 0.027444735, 0.9949223, 0.9993094]",0.03142243,0.9949223,0.027444735,0.9993094,1.9942317
6.692002e-05,3.729241e-07,6.7292945e-05,"[2.7072425, 0.04432447, 0.027406296, 0.99066126, 0.99927354]",0.04432447,0.99066126,0.027406296,0.99927354,1.9899348
0.01088804,4.3450297e-07,0.010888475,"[2.6622317, 0.036882084, 0.031134779, 0.98284674, 0.99921626]",0.036882084,0.98284674,0.031134779,0.99921626,1.982063
3.2017448e-05,3.0374338e-07,3.232119e-05,"[2.8400753, 0.053681415, 0.030741125, 0.9965565, 0.9992934]",0.053681415,0.9965565,0.030741125,0.9992934,1.9958498
0.0002094924,2.427484e-07,0.00020973515,"[2.8573496, 0.05929948, 0.027351314, 0.9914046, 0.9994371]",0.05929948,0.9914046,0.027351314,0.9994371,1.9908416
0.013356112,2.2190545e-07,0.013356334,"[2.726029, 0.03834513, 0.034935992, 0.9937504, 0.9994675]",0.03834513,0.9937504,0.034935992,0.9994675,1.993218
0.00037002546,3.1814153e-07,0.0003703436,"[2.880196, 0.060704615, 0.02843137, 0.9896552, 0.99918115]",0.060704615,0.9896552,0.02843137,0.99918115,1.9888363
0.0010050827,1.748094e-07,0.0010052576,"[2.8466625, 0.055030223, 0.031191716, 0.98486364, 0.9995794]",0.055030223,0.98486364,0.031191716,0.9995794,1.9844431
0.07682874,4.4251402e-07,0.07682918,"[2.6798396, 0.045896847, 0.022780484, 0.9938966, 0.9991697]",0.045896847,0.9938966,0.022780484,0.9991697,1.9930663
0.0015237026,3.0309553e-07,0.0015240058,"[2.8169181, 0.05188757, 0.02995875, 0.99911815, 0.9993367]",0.05188757,0.99911815,0.02995875,0.9993367,1.9984548
0.14084883,2.0007387e-07,0.14084902,"[2.7052433, 0.041104984, 0.03098491, 0.984978, 0.9993663]",0.041104984,0.984978,0.03098491,0.9993663,1.9843442
0.014711967,3.3518188e-07,0.014712302,"[2.641183, 0.04102621, 0.024762476, 0.9839074, 0.99938875]",0.04102621,0.9839074,0.024762476,0.99938875,1.9832962
0.08793026,2.9372143e-07,0.08793055,"[2.8253334, 0.046788495, 0.03771648, 0.9810506, 0.999233]",0.046788495,0.9810506,0.03771648,0.999233,1.9802836
0.033121325,2.4065383e-07,0.033121567,"[2.658052, 0.04116954, 0.028189458, 0.9651645, 0.99929744]",0.04116954,0.9651645,0.028189458,0.99929744,1.9644619
0.0027243895,2.2348488e-07,0.002724613,"[2.635328, 0.028886857, 0.036913414, 0.9779253, 0.9994001]",0.028886857,0.9779253,0.036913414,0.9994001,1.9773254
0.008724738,2.2763531e-07,0.008724965,"[2.72676, 0.037762392, 0.03707697, 0.979029, 0.9993373]",0.037762392,0.979029,0.03707697,0.9993373,1.9783664
0.0031822338,5.0210883e-07,0.003182736,"[2.752396, 0.047112107, 0.028679334, 0.99552876, 0.99895275]",0.047112107,0.99552876,0.028679334,0.99895275,1.9944816
0.0024497646,5.979097e-07,0.0024503625,"[2.6666613, 0.03792248, 0.03136903, 0.97471267, 0.9990335]",0.03792248,0.97471267,0.03136903,0.9990335,1.9737462
6.6927154e-05,4.1424275e-07,6.7341396e-05,"[2.9916282, 0.0689536, 0.031104973, 0.9918113, 0.99923116]",0.0689536,0.9918113,0.031104973,0.99923116,1.9910424
0.007831389,3.1954664e-07,0.0078317085,"[2.6382854, 0.037344385, 0.031047747, 0.9549949, 0.99936914]",0.037344385,0.9549949,0.031047747,0.99936914,1.9543641
0.0047138636,2.893077e-07,0.004714153,"[2.609281, 0.037868414, 0.02735276, 0.9576515, 0.9994178]",0.037868414,0.9576515,0.02735276,0.9994178,1.9570693
0.004004992,2.472211e-07,0.0040052393,"[2.7150671, 0.04053503, 0.035998516, 0.9503446, 0.99938697]",0.04053503,0.9503446,0.035998516,0.99938697,1.9497316
0.010220013,3.0189742e-07,0.010220314,"[2.7635665, 0.046474297, 0.032271896, 0.9767313, 0.9993732]",0.046474297,0.9767313,0.032271896,0.9993732,1.9761045
9.783168e-05,3.7009806e-07,9.820178e-05,"[2.6785946, 0.042371508, 0.025918866, 0.99633455, 0.9993562]",0.042371508,0.99633455,0.025918866,0.9993562,1.9956908
0.0066418955,2.75598e-07,0.006642171,"[2.6076698, 0.035283107, 0.02827254, 0.9727057, 0.99940765]",0.035283107,0.9727057,0.02827254,0.99940765,1.9721134
0.0012944851,4.0416305e-07,0.0012948893,"[2.8227115, 0.05296393, 0.03107, 0.9833528, 0.9990194]",0.05296393,0.9833528,0.03107,0.9990194,1.9823722
0.0047094338,3.579011e-07,0.004709792,"[2.7470946, 0.039610766, 0.035724085, 0.99437565, 0.9993706]",0.039610766,0.99437565,0.035724085,0.9993706,1.9937463
5.6339908e-05,3.172161e-07,5.6657125e-05,"[2.8285313, 0.046306342, 0.03713352, 0.9946536, 0.999479]",0.046306342,0.9946536,0.03713352,0.999479,1.9941325
0.00028189682,2.6367792e-07,0.0002821605,"[2.756925, 0.050013293, 0.027438017, 0.98294425, 0.9994676]",0.050013293,0.98294425,0.027438017,0.9994676,1.9824119
0.00012789825,4.291265e-07,0.00012832737,"[2.7373528, 0.04013907, 0.034225192, 0.9945601, 0.99915016]",0.04013907,0.9945601,0.034225192,0.99915016,1.9937103
0.033569746,3.6447523e-07,0.03357011,"[2.660214, 0.038483612, 0.027717978, 0.9989502, 0.9992479]",0.038483612,0.9989502,0.027717978,0.9992479,1.998198
0.10754223,2.6787313e-07,0.1075425,"[2.5170546, 0.032681193, 0.026806327, 0.9227525, 0.9994268]",0.032681193,0.9227525,0.026806327,0.9994268,1.9221792
0.0077542374,3.495287e-07,0.007754587,"[2.997872, 0.068495005, 0.033190098, 0.9818244, 0.9991967]",0.068495005,0.9818244,0.033190098,0.9991967,1.9810212
0.0026599655,2.7459777e-07,0.00266024,"[2.6473222, 0.03700918, 0.030209929, 0.97589046, 0.9992406]",0.03700918,0.97589046,0.030209929,0.9992406,1.975131
0.0058533447,3.1114502e-07,0.0058536557,"[2.721184, 0.049845617, 0.024862036, 0.9748743, 0.9992331]",0.049845617,0.9748743,0.024862036,0.9992331,1.9741075
0.0018793554,2.4575203e-07,0.0018796012,"[2.8124163, 0.0524428, 0.031130483, 0.977266, 0.9994175]",0.0524428,0.977266,0.031130483,0.9994175,1.9766835
0.0019818891,5.2295314e-07,0.001982412,"[2.8322434, 0.058690757, 0.026534209, 0.98108745, 0.99890625]",0.058690757,0.98108745,0.026534209,0.99890625,1.9799937
7.385909e-05,2.562051e-07,7.41153e-05,"[2.8749928, 0.042753056, 0.045576256, 0.99232256, 0.999377]",0.042753056,0.99232256,0.045576256,0.999377,1.9916996
0.0004025031,1.8198313e-07,0.00040268508,"[2.74065, 0.042329997, 0.032474395, 0.9932976, 0.99930835]",0.042329997,0.9932976,0.032474395,0.99930835,1.9926059
0.00085958425,6.4138874e-07,0.00086022564,"[2.6279538, 0.037458483, 0.027004575, 0.9844721, 0.9988511]",0.037458483,0.9844721,0.027004575,0.9988511,1.9833232
0.0073898383,3.0626313e-07,0.0073901447,"[2.6442916, 0.04329914, 0.026012912, 0.9518616, 0.9993096]",0.04329914,0.9518616,0.026012912,0.9993096,1.9511712
0.00025048893,6.4718813e-07,0.0002511361,"[2.6918902, 0.03819579, 0.03230764, 0.98809505, 0.9987609]",0.03819579,0.98809505,0.03230764,0.9987609,1.986856
0.011767227,2.1919638e-07,0.011767446,"[2.6472392, 0.044528138, 0.02651832, 0.937374, 0.9994007]",0.044528138,0.937374,0.02651832,0.9994007,1.9367747
0.00019914715,3.8935326e-07,0.0001995365,"[2.7232723, 0.047618598, 0.025305131, 0.99470925, 0.99932575]",0.047618598,0.99470925,0.025305131,0.99932575,1.994035
0.00010697406,6.1370315e-07,0.000107587766,"[2.8118708, 0.05316479, 0.028725937, 0.99410325, 0.99886024]",0.05316479,0.99410325,0.028725937,0.99886024,1.9929636
0.0047947904,2.3950557e-07,0.0047950298,"[2.7408416, 0.0384028, 0.036967494, 0.9877659, 0.9993728]",0.0384028,0.9877659,0.036967494,0.9993728,1.9871387
5.4603828e-05,4.1200042e-07,5.501583e-05,"[2.79585, 0.03650216, 0.04364382, 0.99508035, 0.99930984]",0.03650216,0.99508035,0.04364382,0.99930984,1.9943902
0.00085716025,3.551346e-07,0.0008575154,"[2.6003535, 0.03557385, 0.027274145, 0.9726702, 0.9992033]",0.03557385,0.9726702,0.027274145,0.9992033,1.9718735
0.0021728657,3.5723025e-07,0.0021732228,"[2.5963278, 0.044577446, 0.018317891, 0.96803355, 0.9993408]",0.044577446,0.96803355,0.018317891,0.9993408,1.9673743
0.00034067422,4.2682944e-07,0.00034110105,"[2.8203003, 0.042295296, 0.041176166, 0.98631537, 0.99927026]",0.042295296,0.98631537,0.041176166,0.99927026,1.9855857
0.0002949252,1.7987739e-07,0.0002951051,"[2.8218791, 0.044853013, 0.0390983, 0.9828979, 0.9994682]",0.044853013,0.9828979,0.0390983,0.9994682,1.9823661
0.0001626907,6.956625e-07,0.00016338637,"[2.7639914, 0.040675264, 0.03746966, 0.98351413, 0.99902797]",0.040675264,0.98351413,0.03746966,0.99902797,1.982542
0.00013073377,2.5460673e-07,0.00013098837,"[2.753309, 0.035870407, 0.040109918, 0.99406755, 0.9994383]",0.035870407,0.99406755,0.040109918,0.9994383,1.9935058
1.2539982e-05,1.6488524e-07,1.2704867e-05,"[2.6780386, 0.0384296, 0.029610634, 0.9981643, 0.9994719]",0.0384296,0.9981643,0.029610634,0.9994719,1.9976362
2.6247277e-05,2.7081398e-07,2.6518092e-05,"[2.8114417, 0.05089562, 0.030688146, 0.9962733, 0.9993307]",0.05089562,0.9962733,0.030688146,0.9993307,1.995604
5.026254e-05,3.043312e-07,5.0566872e-05,"[2.868736, 0.055095274, 0.032358643, 0.9948217, 0.9993751]",0.055095274,0.9948217,0.032358643,0.9993751,1.9941969
0.0003294124,2.933338e-07,0.00032970574,"[2.615294, 0.03873349, 0.023197932, 0.9966456, 0.99933404]",0.03873349,0.9966456,0.023197932,0.99933404,1.9959797
0.0012774146,3.6227692e-07,0.0012777769,"[2.6040485, 0.03910804, 0.022163397, 0.9920777, 0.9992563]",0.03910804,0.9920777,0.022163397,0.9992563,1.991334
0.011980531,5.369528e-07,0.011981068,"[2.7240822, 0.04450561, 0.030518293, 0.97494036, 0.9989028]",0.04450561,0.97494036,0.030518293,0.9989028,1.9738431
3.0606796e-05,5.544593e-07,3.1161257e-05,"[2.8554406, 0.044509094, 0.041615378, 0.99504817, 0.9991477]",0.044509094,0.99504817,0.041615378,0.9991477,1.9941959
0.00053944276,2.2625257e-07,0.000539669,"[2.6192963, 0.033396345, 0.02920126, 0.9939329, 0.9993874]",0.033396345,0.9939329,0.02920126,0.9993874,1.9933202
0.09667105,3.4803037e-07,0.0966714,"[2.6373973, 0.036512837, 0.028652063, 0.9863597, 0.9993887]",0.036512837,0.9863597,0.028652063,0.9993887,1.9857484
0.0010138872,4.170307e-07,0.0010143042,"[2.7681134, 0.04897411, 0.029416792, 0.9848736, 0.9993308]",0.04897411,0.9848736,0.029416792,0.9993308,1.9842044
0.026758298,2.2305538e-07,0.026758522,"[2.6696415, 0.040447656, 0.027039396, 0.9953221, 0.99944884]",0.040447656,0.9953221,0.027039396,0.99944884,1.994771
0.029229363,2.9035536e-07,0.029229654,"[2.7734604, 0.04504766, 0.034902956, 0.97461665, 0.9993377]",0.04504766,0.97461665,0.034902956,0.9993377,1.9739543
0.002107285,3.4511973e-07,0.00210763,"[2.7867546, 0.04718222, 0.032912865, 0.98657924, 0.9992245]",0.04718222,0.98657924,0.032912865,0.9992245,1.9858037
0.025501719,1.7256639e-07,0.025501892,"[2.683137, 0.039321285, 0.031692512, 0.9736134, 0.99938565]",0.039321285,0.9736134,0.031692512,0.99938565,1.9729991
0.008314375,4.701398e-07,0.008314845,"[2.6644416, 0.03721043, 0.030511418, 0.9881356, 0.9990877]",0.03721043,0.9881356,0.030511418,0.9990877,1.9872233
5.127671e-05,2.5972122e-07,5.1536434e-05,"[2.7967095, 0.047529403, 0.032502454, 0.9970107, 0.9993802]",0.047529403,0.9970107,0.032502454,0.9993802,1.9963908
0.019797709,5.4943723e-07,0.019798258,"[2.6883278, 0.043472458, 0.027257705, 0.98193586, 0.9990904]",0.043472458,0.98193586,0.027257705,0.9990904,1.9810262
0.010815742,3.320012e-07,0.010816074,"[2.5986254, 0.036968846, 0.025327014, 0.97633576, 0.999331]",0.036968846,0.97633576,0.025327014,0.999331,1.9756668
0.0964409,4.7012355e-07,0.096441366,"[2.6617076, 0.041446604, 0.037559297, 0.8723656, 0.99928313]",0.041446604,0.8723656,0.037559297,0.99928313,1.8716488
0.16291466,2.3261032e-07,0.1629149,"[2.8605542, 0.0497954, 0.037037108, 0.9928394, 0.9993895]",0.0497954,0.9928394,0.037037108,0.9993895,1.992229
0.00034943863,2.380183e-07,0.00034967664,"[2.7152233, 0.04021072, 0.03143808, 0.9993384, 0.99939704]",0.04021072,0.9993384,0.03143808,0.99939704,1.9987354
0.18345562,2.7645555e-07,0.1834559,"[2.845654, 0.054094244, 0.034531597, 0.9600057, 0.99938977]",0.054094244,0.9600057,0.034531597,0.99938977,1.9593954
0.0014272906,5.2418e-07,0.0014278148,"[2.8520324, 0.056173306, 0.031291727, 0.9785787, 0.9988034]",0.056173306,0.9785787,0.031291727,0.9988034,1.9773821
0.00030140835,1.788791e-07,0.00030158722,"[2.7281518, 0.037216526, 0.03707635, 0.98574984, 0.99947315]",0.037216526,0.98574984,0.03707635,0.99947315,1.985223
0.0020400153,2.056032e-07,0.002040221,"[2.6431677, 0.03615225, 0.029545018, 0.9868102, 0.9993849]",0.03615225,0.9868102,0.029545018,0.9993849,1.9861951
0.002255256,1.971126e-07,0.0022554533,"[2.7834513, 0.0445487, 0.035228018, 0.9862364, 0.9994478]",0.0445487,0.9862364,0.035228018,0.9994478,1.9856842
0.007742712,3.03231e-07,0.007743015,"[2.6361675, 0.03531489, 0.030470395, 0.9790657, 0.9992489]",0.03531489,0.9790657,0.030470395,0.9992489,1.9783146
0.028517721,2.3739878e-07,0.028517958,"[2.8471835, 0.06554978, 0.026773214, 0.92451984, 0.99943364]",0.06554978,0.92451984,0.026773214,0.99943364,1.9239535
0.010948859,2.2785507e-07,0.010949087,"[2.821516, 0.04871391, 0.036544546, 0.9695445, 0.99938715]",0.04871391,0.9695445,0.036544546,0.99938715,1.9689317
0.013638452,1.7394348e-07,0.013638626,"[2.6832933, 0.039437473, 0.030280074, 0.9866656, 0.9994523]",0.039437473,0.9866656,0.030280074,0.9994523,1.9861178
0.0007010425,3.1373412e-07,0.0007013562,"[2.6815164, 0.03729673, 0.03182116, 0.9910512, 0.99928635]",0.03729673,0.9910512,0.03182116,0.99928635,1.9903376
0.0011706202,2.6516165e-07,0.0011708854,"[2.7796779, 0.049019873, 0.030180702, 0.9882586, 0.9994134]",0.049019873,0.9882586,0.030180702,0.9994134,1.987672
0.0004117106,3.404239e-07,0.000412051,"[2.8022156, 0.049759764, 0.030996433, 0.995281, 0.9993727]",0.049759764,0.995281,0.030996433,0.9993727,1.9946537
1.2178367e-05,2.9574386e-07,1.2474111e-05,"[2.7979598, 0.047837596, 0.032316934, 0.997105, 0.99930966]",0.047837596,0.997105,0.032316934,0.99930966,1.9964147
0.008969039,3.3997975e-07,0.008969379,"[2.7506065, 0.04484856, 0.031872083, 0.9840837, 0.9993164]",0.04484856,0.9840837,0.031872083,0.9993164,1.9834001
0.0011496595,3.1871295e-07,0.0011499783,"[2.7743928, 0.0483326, 0.029409802, 0.997747, 0.99922174]",0.0483326,0.997747,0.029409802,0.99922174,1.9969687
0.00025960593,2.099791e-07,0.00025981592,"[2.780824, 0.03689066, 0.04207295, 0.991744, 0.9994438]",0.03689066,0.991744,0.04207295,0.9994438,1.9911878
7.2510826e-05,2.9999646e-07,7.281082e-05,"[2.733788, 0.04303697, 0.031003982, 0.9940971, 0.9992815]",0.04303697,0.9940971,0.031003982,0.9992815,1.9933786
0.17893142,2.5889847e-07,0.17893167,"[2.8417523, 0.041108754, 0.04367931, 0.99449867, 0.99937296]",0.041108754,0.99449867,0.04367931,0.99937296,1.9938717
0.0008929275,3.8302872e-07,0.0008933105,"[2.7317317, 0.037369315, 0.03610489, 0.9975588, 0.9994309]",0.037369315,0.9975588,0.03610489,0.9994309,1.9969897
0.024326371,2.6418584e-07,0.024326636,"[2.8540335, 0.056246847, 0.03005012, 0.9917113, 0.9993524]",0.056246847,0.9917113,0.03005012,0.9993524,1.9910637
0.010445249,2.5207407e-07,0.010445502,"[2.6121109, 0.03183602, 0.03098891, 0.98447347, 0.9993879]",0.03183602,0.98447347,0.03098891,0.9993879,1.9838614
0.000106108535,3.7958057e-07,0.000106488114,"[2.814737, 0.04800092, 0.033772226, 0.99774146, 0.9992641]",0.04800092,0.99774146,0.033772226,0.9992641,1.9970056
1.47204955e-05,3.1374054e-07,1.5034236e-05,"[2.6007655, 0.032234903, 0.028133703, 0.99769187, 0.99938756]",0.032234903,0.99769187,0.028133703,0.99938756,1.9970794
4.1243242e-05,1.4500897e-07,4.138825e-05,"[2.7249818, 0.044410437, 0.028375968, 0.9976073, 0.99951065]",0.044410437,0.9976073,0.028375968,0.99951065,1.997118
0.0006627836,2.707878e-07,0.0006630544,"[2.5715194, 0.029431289, 0.029608062, 0.98185045, 0.9992753]",0.029431289,0.98185045,0.029608062,0.9992753,1.9811258
0.00020807527,3.4262195e-07,0.0002084179,"[2.7276826, 0.045423318, 0.028430553, 0.9899682, 0.9991758]",0.045423318,0.9899682,0.028430553,0.9991758,1.989144
0.0009207774,4.314483e-07,0.0009212088,"[2.917043, 0.06303397, 0.030554397, 0.9819643, 0.9991951]",0.06303397,0.9819643,0.030554397,0.9991951,1.9811594
0.0007048926,2.5960688e-07,0.0007051522,"[2.865622, 0.057743277, 0.030934848, 0.9793938, 0.9994471]",0.057743277,0.9793938,0.030934848,0.9994471,1.9788408
0.009293589,2.4698323e-07,0.009293836,"[2.762532, 0.038319267, 0.040059973, 0.9793225, 0.99941707]",0.038319267,0.9793225,0.040059973,0.99941707,1.9787395
0.0022198304,3.9359176e-07,0.002220224,"[2.6188097, 0.04132076, 0.022349933, 0.9826764, 0.9994265]",0.04132076,0.9826764,0.022349933,0.9994265,1.9821029
0.0022063463,3.147731e-07,0.002206661,"[2.6607027, 0.041332744, 0.027047256, 0.9774949, 0.99940777]",0.041332744,0.9774949,0.027047256,0.99940777,1.9769027
0.0022730639,2.027144e-07,0.0022732667,"[2.6870146, 0.033958256, 0.035686035, 0.9910642, 0.9995074]",0.033958256,0.9910642,0.035686035,0.9995074,1.9905716
0.009855559,2.936759e-07,0.009855852,"[2.758758, 0.047927886, 0.031360395, 0.9667224, 0.99915284]",0.047927886,0.9667224,0.031360395,0.99915284,1.9658753
0.0052809543,2.9443933e-07,0.0052812486,"[2.655851, 0.03769795, 0.028295735, 0.9965319, 0.9993824]",0.03769795,0.9965319,0.028295735,0.9993824,1.9959142
3.532246e-05,2.1916559e-07,3.5541627e-05,"[2.8534904, 0.051257413, 0.034569528, 0.9958517, 0.99936926]",0.051257413,0.9958517,0.034569528,0.99936926,1.9952209
0.09060743,1.4117002e-06,0.090608835,"[2.7048676, 0.046095744, 0.024732629, 0.99855727, 0.9980266]",0.046095744,0.99855727,0.024732629,0.9980266,1.9965839
0.07361821,2.2309686e-07,0.073618434,"[2.6575727, 0.039037257, 0.029637376, 0.9714816, 0.99934477]",0.039037257,0.9714816,0.029637376,0.99934477,1.9708264
0.016982246,2.7666886e-07,0.016982524,"[2.6508775, 0.041419733, 0.024855593, 0.9887432, 0.99938095]",0.041419733,0.9887432,0.024855593,0.99938095,1.9881241
0.0073243687,2.6516483e-07,0.0073246337,"[2.6600904, 0.039727088, 0.028279051, 0.9806701, 0.9993588]",0.039727088,0.9806701,0.028279051,0.9993588,1.9800289
0.0032767276,3.5602525e-07,0.0032770836,"[2.7029672, 0.04557057, 0.025320454, 0.9947853, 0.99927175]",0.04557057,0.9947853,0.025320454,0.99927175,1.994057
0.001772778,2.2804358e-07,0.001773006,"[2.7356145, 0.04063652, 0.035451923, 0.9754259, 0.9993043]",0.04063652,0.9754259,0.035451923,0.9993043,1.9747303
0.00034458356,3.352438e-07,0.0003449188,"[2.7224846, 0.04021012, 0.03453352, 0.9758332, 0.99921495]",0.04021012,0.9758332,0.03453352,0.99921495,1.9750481
0.0093695205,3.4424002e-07,0.009369865,"[2.7384837, 0.046804834, 0.029812133, 0.97313315, 0.99918073]",0.046804834,0.97313315,0.029812133,0.99918073,1.9723139
0.0022584863,2.8788435e-07,0.0022587741,"[2.6095512, 0.03553027, 0.027008427, 0.9847314, 0.99943274]",0.03553027,0.9847314,0.027008427,0.99943274,1.9841641
7.5506796e-05,1.9338637e-07,7.570018e-05,"[2.8964605, 0.052308366, 0.038035303, 0.9936621, 0.99936163]",0.052308366,0.9936621,0.038035303,0.99936163,1.9930238
0.029594822,1.771939e-07,0.029594999,"[2.708735, 0.036951203, 0.036611434, 0.9736532, 0.9994556]",0.036951203,0.9736532,0.036611434,0.9994556,1.9731088
0.0055684517,2.9056548e-07,0.0055687423,"[2.9678354, 0.071898304, 0.026839575, 0.9810912, 0.9993653]",0.071898304,0.9810912,0.026839575,0.9993653,1.9804566
0.0014443435,1.7697201e-07,0.0014445204,"[2.647779, 0.03148645, 0.034029126, 0.99320817, 0.9994149]",0.03148645,0.99320817,0.034029126,0.9994149,1.9926231
3.8182705e-05,2.5584794e-07,3.8438553e-05,"[2.6027565, 0.036643196, 0.024311045, 0.9938885, 0.9993254]",0.036643196,0.9938885,0.024311045,0.9993254,1.9932139
3.802138e-05,2.9922003e-07,3.83206e-05,"[2.7015061, 0.038449842, 0.03229208, 0.99467146, 0.9994154]",0.038449842,0.99467146,0.03229208,0.9994154,1.9940869
9.586699e-05,2.5714425e-07,9.612414e-05,"[2.6744351, 0.044799346, 0.023590162, 0.9911132, 0.99942684]",0.044799346,0.9911132,0.023590162,0.99942684,1.99054
0.0050454717,8.392298e-07,0.005046311,"[2.6803575, 0.037029695, 0.034425844, 0.9672374, 0.99856484]",0.037029695,0.9672374,0.034425844,0.99856484,1.9658022
0.00027814342,3.9742156e-07,0.00027854083,"[2.6559176, 0.03513858, 0.03130524, 0.99227965, 0.9992]",0.03513858,0.99227965,0.03130524,0.9992,1.9914796
0.0066830055,1.95697e-07,0.006683201,"[2.7409034, 0.03978834, 0.036349732, 0.9800978, 0.99942505]",0.03978834,0.9800978,0.036349732,0.99942505,1.9795228
0.00018132172,2.435971e-07,0.00018156532,"[2.582093, 0.031016966, 0.027541617, 0.99699974, 0.9995075]",0.031016966,0.99699974,0.027541617,0.9995075,1.9965072
0.0005883217,1.351096e-07,0.0005884568,"[2.7347932, 0.039457783, 0.036597688, 0.97470754, 0.999531]",0.039457783,0.97470754,0.036597688,0.999531,1.9742385
0.008762573,1.9651104e-07,0.008762769,"[2.641342, 0.040879678, 0.026258068, 0.97047365, 0.9994908]",0.040879678,0.97047365,0.026258068,0.9994908,1.9699645
0.009912454,3.738524e-07,0.009912827,"[2.7404618, 0.043059826, 0.03249638, 0.98559374, 0.99930584]",0.043059826,0.98559374,0.03249638,0.99930584,1.9848995
0.0280114,3.1713532e-07,0.028011717,"[2.59661, 0.028534165, 0.034571223, 0.96633387, 0.9992224]",0.028534165,0.96633387,0.034571223,0.9992224,1.9655563
0.00022670518,3.519935e-07,0.00022705717,"[2.6249964, 0.031992674, 0.030726478, 0.99868774, 0.9991172]",0.031992674,0.99868774,0.030726478,0.9991172,1.9978049
0.02550943,1.6711145e-07,0.025509598,"[2.6014638, 0.035198282, 0.027947428, 0.9705664, 0.9994402]",0.035198282,0.9705664,0.027947428,0.9994402,1.9700066
0.003435766,3.2744856e-07,0.0034360935,"[2.9148443, 0.06422675, 0.027390392, 0.9994584, 0.99921453]",0.06422675,0.9994584,0.027390392,0.99921453,1.998673
0.00027049793,2.1013915e-07,0.00027070806,"[2.8067389, 0.05020077, 0.030651236, 0.9988289, 0.9993898]",0.05020077,0.9988289,0.030651236,0.9993898,1.9982188
0.0025349434,3.2429426e-07,0.0025352677,"[2.8997548, 0.054781158, 0.035491627, 0.99780846, 0.99921846]",0.054781158,0.99780846,0.035491627,0.99921846,1.9970269
0.0032574383,2.2580619e-07,0.0032576642,"[2.9181657, 0.053221118, 0.03921028, 0.9943409, 0.9995109]",0.053221118,0.9943409,0.03921028,0.9995109,1.9938518
0.0002701798,4.766988e-07,0.00027065648,"[2.756137, 0.043810178, 0.031953543, 0.99922544, 0.99927413]",0.043810178,0.99922544,0.031953543,0.99927413,1.9984996
